,reviewee,reviewer,reviewer_identity,review_date,review_star,Amazing chat,review,Goes the extra mile,Knows their stuff,Unique listings,Easygoing buyer,Fast and decisive
8393,tanker65,franz.serra,buyer,2 years ago,5.0,0.0,Extremely good service and very fast to reply.. Good quotation to collect my old sofa. In the future if I need I will sure contact again. Thank you for the service,0.0,0.0,0.0,0.0,0.0
8394,tanker65,greywolfie,buyer,2 years ago,5.0,0.0,Smooth and wonderful seller… highly recommended,0.0,0.0,0.0,0.0,0.0
8395,tanker65,lindasamsir,buyer,2 years ago,5.0,0.0,The guys were so sweet and hardworking! They went the extra mile help us move our side table away so they can put the sofa at our designated area! Sofa was nicely packed and handled with care! Kuddos to the guys for the awesome job!,1.0,0.0,0.0,0.0,0.0
8396,tanker65,benchee1,buyer,2 years ago,5.0,0.0,"The whole disposal process was quick and efficient. Despite the mess, the team did well navigating and were able to manage. It was a smooth process. Great work!",0.0,0.0,0.0,0.0,0.0
8397,tanker65,kavi.vanizer,buyer,2 years ago,5.0,0.0,Delivery was fast and reached on time. Thank you so much for the effort.,1.0,0.0,0.0,0.0,0.0
8398,tanker65,celica.lena,buyer,2 years ago,5.0,0.0,Engaged them to move 10 boxes from my home to mother’s house. Very efficient and good service provided. Got a quote very quickly after messaging and price is very reasonable. The movers were careful and checked if there are fragile items in my boxes before proceeding to move. Glad I engaged their service than to move the boxes on my own.,0.0,0.0,0.0,0.0,0.0
8399,tanker65,burgerellaaa,buyer,2 years ago,5.0,0.0,awesome service. informed first to come earlier. punctual. item neatly wrapped and covered. communication was neat and easy to contact as and when. thx for accomodating to my last min needs. will def rec or use ur service again.,0.0,1.0,0.0,0.0,0.0
8400,tanker65,anyo_be,buyer,2 years ago,5.0,0.0,"The guys came on time to wrap and pick up the item. Also took the initiative to call and inform me on the estimated time for item to reach my destination. Reasonable rates, fast and prompt quotes and correspondence from Lucy. Even gather after service feedback from customers. I would 100% recommend your services to my friends should we need mover service again! 🌟🌟🌟🌟🌟",1.0,0.0,0.0,0.0,0.0
8401,tanker65,b2fan,buyer,2 years ago,5.0,0.0,Thank you for the great help. Very smooth transactions and prompt response. The movers were punctual and efficient. Highly recommended.,0.0,0.0,0.0,0.0,0.0
8402,tanker65,recardo069,buyer,2 years ago,5.0,0.0,great customer service! movers are very professional and quick. most highly recommend! A+,1.0,0.0,0.0,0.0,0.0
8403,tanker65,kimsoohyun10,buyer,2 years ago,5.0,0.0,Very professional mover .. affordable too the movers are nice and helpful willing to help me move my furniture into the position i wanted but i decline that offer due to the messed im having... kudos👍🏻👍🏻👍🏻👍🏻 will engage this company in future. Thank you,0.0,0.0,0.0,0.0,0.0
8404,tanker65,moeta,buyer,2 years ago,5.0,0.0,"Very nice and friendly, will engage them again. Service top notch",0.0,0.0,0.0,0.0,0.0
8405,tanker65,katie,buyer,2 years ago,5.0,0.0,They were on time and very efficient. In and out in about 10 minutes. Thank you!,0.0,0.0,0.0,0.0,0.0
8406,tanker65,justaskme,buyer,2 years ago,5.0,0.0,"Quick, fuss free and straight forward. Able to perform service on same day which I appreciated. Movers were efficient and capable. Sofa had to separately disassembled to fit the lift. Movers were able to handle on the spot. Thanks a lot!",0.0,0.0,0.0,0.0,0.0
8407,tanker65,sahar19,buyer,2 years ago,5.0,0.0,"Great Service, listeners and cared. Reasonable pricing. Highly recommended. Will use again if requires. ⭐️⭐️⭐️⭐️⭐️ 👍👍👍. Keep it up.",0.0,0.0,1.0,0.0,0.0
8408,tanker65,sahar19,seller,2 years ago,5.0,0.0,"Great Service, listener and cared. Highly recommended. Definitely will use again when require ⭐️⭐️⭐️⭐️⭐️ 👍👍👍",0.0,0.0,0.0,0.0,1.0
8409,tanker65,arabab,buyer,2 years ago,5.0,0.0,"Mdm Lucy has been very responsive and patient with my queries. I must admit their quote is very fair and one of the cheapest. The movers came on time and were very prepared. A very friendly team. Most importantly, my items were wrapped properly and were handled carefully. Will definitely engage them for future needs. Highly recommended.",0.0,1.0,0.0,0.0,0.0
8410,tanker65,gladys.g.chan,buyer,2 years ago,5.0,0.0,Communicated with Mdm Lucy. Transaction was smooth. Very prompt reply. Movers will call before arriving and they were efficient and professional with dismantling and wrapping.,0.0,0.0,0.0,0.0,0.0
8411,tanker65,mylordcommander,buyer,2 years ago,5.0,0.0,they are the best mover i have contracted for the past 10yrs! :),0.0,0.0,0.0,0.0,0.0
8412,tanker65,kayapie,buyer,2 years ago,5.0,0.0,great service!,0.0,0.0,0.0,0.0,0.0
8413,tanker65,cjy822eric,buyer,2 years ago,5.0,0.0,All my items are well delivered. Movers handle them very careful and professional. Price are reasonable also. I’m happy with the service.,0.0,0.0,0.0,0.0,0.0
8414,tanker65,lhesa,buyer,2 years ago,5.0,0.0,Professional and accommodating. Easy to deal with and very responsive. Thanks for being flexible on requests.,0.0,0.0,0.0,0.0,0.0
8415,tanker65,tanyanglay,buyer,2 years ago,5.0,0.0,Great Coordinator! Very Friendly Moving Guys!! Recommend this Mover To Everyone!!!,0.0,0.0,0.0,0.0,0.0
8416,tanker65,tanyanglay,buyer,2 years ago,5.0,0.0,Very Responsive! Well Organise & On Time!! Definitely Highly Recommended!!!,0.0,0.0,0.0,0.0,0.0
8417,tanker65,tanyanglay,buyer,2 years ago,5.0,0.0,Fast Respond! Friendly Staffs!! Highly Recommended!!!,0.0,0.0,0.0,0.0,0.0
8418,tanker65,dailybread72,buyer,2 years ago,5.0,0.0,"Very good and trustworthy movers. Highly recommended, will hire again next time. ♥️",0.0,0.0,0.0,0.0,0.0
8419,tanker65,twenty9seven,buyer,2 years ago,5.0,0.0,Excellent service! Prompt reply…The movers are fast and efficient and very friendly. The rate are also reasonable.. 👍,0.0,0.0,0.0,0.0,0.0
8420,tanker65,daringdee,buyer,2 years ago,5.0,0.0,Very efficient and easy to communicate with. Thank you for your moving services.,1.0,0.0,0.0,0.0,0.0
8421,tanker65,charline.bocc,buyer,2 years ago,5.0,0.0,"We have used this service to get a second hand day bed delivered to our place. Very happy with the overall quality of the service: price, communication & efficiency. They take care of everything: from dismantling to delivery 🚚 🌟",1.0,0.0,0.0,0.0,0.0
8422,tanker65,celife,buyer,2 years ago,5.0,0.0,"Very clear communication with Mdm Lucy. 3 movers came, right on time, professionally wrapped the items with cloth and cling wrap quickly and moved the items carefully. Will engage them again when needed! Thank you so much :))",1.0,0.0,0.0,0.0,0.0
8423,tanker65,lynnielynnie,buyer,2 years ago,5.0,1.0,"3 men came to move my single bed to another location, dismantling and assembling all included. It was really fast and hassle free.",0.0,0.0,0.0,0.0,0.0
8424,tanker65,millionsandmillions,buyer,2 years ago,5.0,0.0,"Cheaper mover compared to other movers. Communicated effectively, fast moving and experienced. Took care of the piano and our floor.",0.0,1.0,0.0,0.0,0.0
8425,tanker65,Magical_Mr_Mistoffelees,buyer,2 years ago,5.0,0.0,"Professional and efficient movers, item well wrapped, fuss free delivery. Recommended! :)",1.0,0.0,0.0,0.0,0.0
8426,tanker65,kamandah,buyer,2 years ago,5.0,0.0,Straightforward and clear communication with Mdm Lucy. Got them to transport my exercise bike at great value for a single item! Punctual and calls to inform before arrival. Will engage again,0.0,0.0,0.0,0.0,0.0
8427,tanker65,ah_ben,buyer,2 years ago,5.0,0.0,"got a good quotation from Lucy compared to most others one found. the movers were good too, called early to inform and they are on the way",0.0,0.0,0.0,0.0,0.0
8428,tanker65,aoiaoi99,buyer,2 years ago,5.0,0.0,"The movers were punctual, fast and the bed was well protected during the move. Mdm Lucy was very prompt in her replies and friendly.",0.0,0.0,0.0,0.0,0.0
8429,tanker65,sunshineshop12,buyer,2 years ago,5.0,0.0,"Fast responses from Mdm Lucy. Staff are punctual, polite and friendly. Very satisfied with their service. Highly recommend!",0.0,0.0,0.0,0.0,0.0
8430,tanker65,dhvlmht,buyer,2 years ago,5.0,0.0,very professional and punctual.. great dealing with them,0.0,0.0,0.0,0.0,0.0
8431,tanker65,birddyy,buyer,2 years ago,5.0,0.0,Fast and Efficient. Well done,0.0,0.0,0.0,0.0,0.0
8432,tanker65,8libras,buyer,2 years ago,5.0,0.0,good service and freindly movers plus affordable,0.0,0.0,0.0,0.0,0.0
8433,tanker65,projectaww,buyer,2 years ago,5.0,0.0,"Super happy with the service. Movers are punctual, fast and professional. Have used different moving companies but they are so far the best.",0.0,0.0,0.0,0.0,0.0
8434,tanker65,melkizach,buyer,2 years ago,5.0,0.0,Everything went on very smoothly. The guys were very friendly and helpful. Will use them again.,0.0,0.0,0.0,0.0,0.0
8435,tanker65,philperazzy,buyer,2 years ago,5.0,0.0,Good service by staff. Punctual and polite. Received call before arrival at both points. Lucy was very fast with her replies. Very sincere as well. Defo recommended to deal with.👍🏾,0.0,0.0,0.0,0.0,0.0
8436,tanker65,hellofie,buyer,2 years ago,5.0,0.0,"they are the most reliable, fast and professional mover. kept my items damage free and safely to the location. definitely will engage their service in the future.",0.0,1.0,0.0,0.0,0.0
8437,tanker65,tinytancloset,buyer,2 years ago,5.0,0.0,Swift reply and super easy to book their service. Very efficient and they really put in effort to ensure your item is fully protected. Here how they wrapped our upstanding piano. Highly recommended!,0.0,1.0,0.0,0.0,0.0
8438,tanker65,nicksim78,buyer,2 years ago,5.0,0.0,"Fast, efficient and punctual team. Arranged the pick up to 2 different locations. We are very happy with their services. Highly recommended.",0.0,0.0,0.0,0.0,0.0
8439,tanker65,p.inkiesg,buyer,2 years ago,5.0,0.0,Swift replies with clear instructions on how to book their services. The movers are responsible and wrap the items well to protect them. There are also 4 movers even if you are only sending one item to ensure your belongings are taken care of and transported properly. Really appreciate their efforts Pic enclosed shows our sofa wrapped with felt cloth and shrink wrap,0.0,0.0,0.0,0.0,0.0
8440,tanker65,everythingyousell,buyer,2 years ago,5.0,0.0,"Fantastic movers. Real talk. Had an urgent task, they quickly arranged and updated me every step of the way. 100% I will deal with them again. Thanks again! Oh and Lucy who coordinated everything was super friendly too! Thanks again! 5⭐️",1.0,0.0,0.0,0.0,0.0
8441,tanker65,erick_bondoc,buyer,2 years ago,5.0,0.0,Fast and great to deal with.,0.0,0.0,0.0,0.0,0.0
8442,tanker65,spinabifida,buyer,2 years ago,5.0,0.0,The staff is very good. Item well taken care off. very sincere. will engage your service again when relocate.,1.0,0.0,0.0,0.0,0.0
8443,tanker65,roy2519,buyer,2 years ago,5.0,0.0,Great service from the guys! Very professional & efficient!,0.0,0.0,0.0,0.0,0.0
8444,tanker65,natnerak,buyer,2 years ago,5.0,0.0,"Needed stuff move to mom place. 5 stars to Mdm Lucy for prompt svc in arranging time slot! Moorthy n moving team was punctual n effective! Big mover truck, took good care of my stuff with proper wrap protection. Impressive by their service. Will definitely use them again when needed. Thank u.",1.0,0.0,0.0,0.0,0.0
8445,tanker65,gemsneo,buyer,2 years ago,5.0,0.0,"Good job. They are soft spoken, not talking to each other about other things, focus and gentle, not rushing, not impatient. Much different from my experience with other movers.",0.0,0.0,0.0,0.0,0.0
8446,tanker65,MrsAnuar,buyer,2 years ago,5.0,0.0,Coordinator prompt and professional. Movers really take care of the things and v helpful. V professional and experienced in dismantling n setting up bed.,0.0,1.0,0.0,0.0,0.0
8447,tanker65,nndez,buyer,2 years ago,5.0,0.0,"Fast and efficient, with good price. Highly recommended. 💪🏼",0.0,0.0,0.0,0.0,0.0
8448,tanker65,rin.tha,buyer,2 years ago,5.0,0.0,"Getting a quote was easy. Good rate! Lucy was efficient. Deal and delivery went smoothly. Communication was very good. Movers called me in advance. When they arrived, they informed me to confirm about the condition of the sofa. The men handled the sofa well. They actually wrapped properly with cloth then plastic. Smooth operation. Thank you for the wonderful service! Will recommend.",0.0,0.0,0.0,0.0,0.0
8449,tanker65,listla,buyer,2 years ago,5.0,0.0,"Wonderful, efficient, transparent, polite and affordable end to end service!! Used them to swap 2 king sized mattresses and move a few boxes. Highly recommended for any move or disposal needs.",0.0,0.0,0.0,0.0,0.0
8450,tanker65,haneva26,buyer,2 years ago,5.0,0.0,"Engaged the company to move 10 boxes of my belongings this morning. The movers were punctual, professional, friendly, fast and careful with moving the boxes. Will definitely engage the company to move the boxes back after the renovation of my place. And kudos to Madam Lucy for being so prompt and responsive, and for checking back that everything went well. Highly recommended and big thumbs up 👍🏻",0.0,1.0,0.0,0.0,0.0
8451,tanker65,pokkyching,buyer,2 years ago,5.0,1.0,"Door to door delivery service is good, punctual and friendly! Will use the service for future again…",0.0,0.0,0.0,0.0,0.0
8452,tanker65,alyingmixon,buyer,2 years ago,5.0,1.0,"Took a chance at this company based on its carousell reviews. To be honest, i initially asked myself whether all the 5* reviews were genuine but i have seen for myself that they most probably were! The movers were excellent! Prompt, fast and clear in communications, even managed to arrange same day delivery at short notice. Rates are also highly competitive, with my sofa delivered well wrapped. 👍",0.0,0.0,0.0,0.0,0.0
8453,tanker65,rimmakoh,buyer,2 years ago,5.0,0.0,"professional in their service, prompt in response too.",0.0,0.0,0.0,0.0,0.0
8454,tanker65,sharon.tan.3766,buyer,2 years ago,5.0,0.0,"On time, responsible and friendly! Will share their contact with friend.",0.0,0.0,0.0,0.0,0.0
8455,tanker65,kcuftp,buyer,2 years ago,5.0,0.0,"very professional and friendly movers. I like that they bothered to call beforehand, guys were very polite. even upon reaching the destination they gave me a callback too. recommended!",0.0,0.0,0.0,0.0,0.0
8456,tanker65,ctarr247,buyer,2 years ago,5.0,0.0,"Excellent experience. Prices were reasonable, clear upfront, and very responsive. The movers were professional, pleasant, and helpfull. Strongly recommend them.",0.0,0.0,0.0,0.0,0.0
8457,tanker65,ptjw99,buyer,2 years ago,5.0,0.0,"Good and smooth service, thanks a lot!",0.0,0.0,0.0,0.0,0.0
8458,tanker65,Lulugames,buyer,2 years ago,5.0,0.0,"Professionalism, Quality, Responsiveness, Value and fast. I will engage your service again. Thank you",0.0,0.0,0.0,0.0,0.0
8459,tanker65,singaporesam,buyer,2 years ago,5.0,0.0,Great service! Efficient and careful. Thank you,0.0,0.0,0.0,0.0,0.0
8460,tanker65,thebackalley.sg,buyer,2 years ago,5.0,0.0,"Very responsive to messages. The service was also not much of a hassle, simple and quick, the goods were also well protected and thanks to their manpower for helping me with the moving. will definitely engage again when needed! 🙏🏻 👍🏻",0.0,0.0,0.0,0.0,0.0
8461,tanker65,firzie,buyer,2 years ago,5.0,0.0,"Very satisfied with the service. Not much of a hassle. Quick and punctual. Most important, the goods are well protected with protected sheets and the service includes manpower to carry the goods to and fro the destination. Will engage them again in future. Highly recommended.",0.0,0.0,0.0,0.0,0.0
8462,tanker65,realgoodstuffs,buyer,2 years ago,5.0,0.0,Seller is very responsive to messages. Service is good and reliable. Price is reasonable. Will Recommand to friends who needs similar service.,0.0,0.0,0.0,0.0,0.0
8463,tanker65,carlchanjl,buyer,2 years ago,5.0,0.0,Very prompt and fast service. Very helpful with other things. Recommended!,1.0,0.0,0.0,0.0,0.0
8464,tanker65,ryan.honda,buyer,2 years ago,5.0,0.0,Price reasonable and provide good service. Goods arrived earlier than expected time,0.0,0.0,0.0,0.0,0.0
8465,tanker65,Bluepwincess,buyer,2 years ago,5.0,0.0,"Movers were efficient, friendly and punctual. All done very quickly and professionally. Service is superb. Fully recommended… 👍",0.0,0.0,0.0,0.0,0.0
8466,tanker65,uma.sivaguru,buyer,2 years ago,5.0,0.0,"Using their service for the 2nd time. On time, swift transaction and very professional. Highly recommend them!",1.0,0.0,0.0,0.0,0.0
8467,tanker65,pinelope,buyer,2 years ago,5.0,0.0,the movers arrived earlier and are very professional. Swift and good. price is reasonable too. Will recommend to anyone looking for a reliable mover.,0.0,0.0,0.0,0.0,0.0
8468,tanker65,nyjer,buyer,2 years ago,5.0,0.0,Fantastic service. Used them to move a queen size mattress. Movers were friendly and helped to wrap the mattress before moving it out. Highly recommended!,0.0,1.0,0.0,0.0,0.0
8469,tanker65,balucr950458,buyer,2 years ago,5.0,0.0,"Excellent Service!! Highly recommend. Professionally handled and straight forward. Price was acceptable range and service quality is really good.. nicely wrapped my sofa and delivered, movers are experienced and know how to handle with no fuss.. Good service and support by Lucy..",0.0,0.0,0.0,0.0,0.0
8470,tanker65,jhs2019b,buyer,2 years ago,5.0,0.0,"A Good and Diligent Mover. The team is swift and helpful. They waste no time and careful in handling the items. A Good and Reliable Mover, Highly recommended.",1.0,0.0,0.0,0.0,0.0
8471,tanker65,jun03104,buyer,2 years ago,5.0,0.0,The guys are professional. Came up dismantle in a flash and knows where to dispose at my condo. Swift and knowledgeable! Will recommend to anyone who wants a quick move and cost effective!,0.0,1.0,0.0,0.0,0.0
8472,tanker65,mile13,buyer,2 years ago,5.0,0.0,Very efficient & polite movers . Satisfied with the service . Recommend for the moving services .,0.0,0.0,0.0,0.0,0.0
8473,tanker65,jkoks,buyer,2 years ago,5.0,0.0,Super. Very efficient and polite and careful. I will def be recommending your service to others,0.0,0.0,0.0,0.0,0.0
8474,tanker65,yesuviva,buyer,2 years ago,5.0,0.0,"Very nice and pleasant movers and very efficient. They called to update on delivery progress and even gave times of collection and delivery times. For the offered price, they were really good and highly professional. Items were shrink wrapped as well. Highly recommend their services.",0.0,0.0,0.0,0.0,0.0
8475,tanker65,raudhahkhan,buyer,2 years ago,5.0,0.0,The delivery guys were very helpful and accommodative. They were brilliant and careful when handling the items. They cooperate with one another to deliver the items with no damage. Thank you for providig me with a good service. The administrative personnel was really accommodative to my request. Overall truly happy with the service. Highly recommend them!,0.0,0.0,0.0,0.0,0.0
8476,tanker65,priscilla_yong,buyer,2 years ago,5.0,0.0,- hassle free service. proactively coordinated between 3 parties on timing well (2 pick ups and 1 drop off) - very responsive and helpful chat. - competitive quote - provided on route and job completion updates - calls sellers before pick up - able to disassemble and reassemble item well - used their service a couple of times and will repeat,1.0,0.0,0.0,0.0,0.0
8477,tanker65,bunnyiha,buyer,2 years ago,5.0,0.0,"Very professional service. Recommended by another Carousell user. Very impressed with the handling, co-ordination and delivery itself. Friendly and professional movers and staff. Highly recommended",1.0,0.0,0.0,0.0,0.0
8478,tanker65,hirschthal,buyer,2 years ago,5.0,0.0,We were moving a very heavy sofa and they did a great job. No extra cost and friendly and fast. Highly recommend their service.,1.0,0.0,0.0,0.0,0.0
8479,tanker65,bikester,buyer,2 years ago,5.0,0.0,"Excellent services. Engaged them to transport a hospital bed. Very skilled and professional. Punctual, polite and efficient. Will definitely engage them again.",0.0,0.0,0.0,0.0,0.0
8480,tanker65,wowqm,buyer,2 years ago,5.0,0.0,"Replies were very prompt, delivery crew called prior to both pick up and drop off locations which was good. They were on time and items were well delivered. Will engage again, thank you!",0.0,0.0,0.0,0.0,0.0
8481,tanker65,funsjardinerie,buyer,2 years ago,5.0,0.0,The guys are professional and easy to work with. Thank you! 👍👍,0.0,0.0,0.0,0.0,0.0
8482,tanker65,asas12,buyer,2 years ago,5.0,0.0,Fast response on chat. Provided detailed information. I was able to get a slot on the same day. The crew gave a courtesy call to inform their arrival time and indeed arrived on time. They packed the items very well and carry it out cautiously. Everything was transported out very quickly too. No time wasting. Very fast and smooth job overall. Highly recommended. Thank you!,0.0,1.0,0.0,0.0,0.0
8483,tanker65,luxdiva,buyer,2 years ago,5.0,0.0,"super fast response, i was able to clear my bulky items thanks to the great service rendered by the team! the workers were polite and helpful! Will engage them again in future!",0.0,0.0,0.0,0.0,0.0
8484,tanker65,woodymu,buyer,2 years ago,5.0,0.0,Responsible movers. Took protection for my items. Free assembly for the furniture i bought. Good attitude by the workers. Will engage their services if needed again,0.0,0.0,0.0,0.0,0.0
8485,tanker65,droz0975,buyer,2 years ago,5.0,0.0,Very nice seller. Easy to deal. Used boxes are as good as new. Would recommend to all.,0.0,0.0,0.0,0.0,0.0
8486,tanker65,ttengas,buyer,2 years ago,5.0,0.0,Movers came on time and they are helpful and detail. Good experience and will engage them again if I have the need.,0.0,0.0,0.0,0.0,0.0
8487,tanker65,vdstpz8x88,buyer,2 years ago,5.0,0.0,Delivery was on time and the item is properly packed. your Guys are really good. Thank you for your service.,0.0,1.0,0.0,0.0,0.0
8488,tanker65,xtxtbuytxtx,buyer,2 years ago,5.0,0.0,"Super helpful seller. Went extra miles to help me out on a short notice like a Knight in a shining armour. Truly professional. Appreciate the help rendered. All in all, top notch.",0.0,0.0,0.0,0.0,0.0
8489,tanker65,luciustan,buyer,2 years ago,5.0,0.0,Mover was responsive and patient. Willing to wait for a while when I was late,0.0,0.0,0.0,0.0,0.0
8490,tanker65,chlowy,buyer,2 years ago,5.0,0.0,movers were really friendly and careful about the bedframe. super on the ball as well. i am a returning customer so am always happy with your service :),0.0,0.0,0.0,0.0,0.0
8491,tanker65,shobhit.gupta2,buyer,2 years ago,5.0,0.0,"Its good experience, helpful and nice persons. The bed was nicely packed after dismantling. Regular update has been provided since person reached to pick up until delivery. Overall very good service. Recommended.",0.0,0.0,0.0,0.0,0.0
8492,tanker65,piratesforhire,buyer,2 years ago,5.0,0.0,"Really fast response, movers appeared in 30 mins after call. they were also pleasant, professional and efficient, my furniture arrived at destination with no delays or damage. highly recommended.",0.0,0.0,0.0,0.0,0.0
8493,tanker65,alvinwlh01,buyer,2 years ago,5.0,0.0,Fast and prompt reply! Thanks to Lucy and her team.,0.0,0.0,0.0,0.0,0.0
8494,tanker65,naninah,buyer,2 years ago,5.0,0.0,Excellent movers service Timely schedule Courteous staff Helpful (I asked Muthi to take some pictures before wrapping) Happy and will use again Recommend,0.0,0.0,0.0,0.0,0.0
8495,tanker65,thoky,buyer,2 years ago,5.0,0.0,Very prompt reply with competitive rates. Was looking to dispose a sofa and I had limited timeslots available due to busy schedule. They were very accommodating and was able to drop by within the day itself.,0.0,0.0,0.0,0.0,0.0
8496,tanker65,dadadee,buyer,2 years ago,5.0,0.0,Cartons are in good condition as stated.,0.0,0.0,0.0,0.0,0.0
8497,tanker65,edanker,buyer,2 years ago,5.0,0.0,Smooth transition and very helpful seller! Answered all my questions without any fuss! Would gladly do deals with him again,0.0,0.0,0.0,0.0,0.0
8498,tanker65,gal_220,buyer,2 years ago,5.0,0.0,"Very happy with their service. Fast and efficient. Good! I was trying to sell my item but my buyer's mover could not dismantle my furniture, saying need to specially cut which will render it useless. My sale flopped. I tried to find a mover to dispose my item instead of selling. The movers that came managed to dismantle with ease and turns out my item was fine! So impt to get good movers!!!",0.0,0.0,0.0,0.0,0.0
8499,tanker65,etanyals,buyer,2 years ago,5.0,0.0,Fuss free and smooth deal,0.0,0.0,0.0,0.0,0.0
8500,tanker65,valerian,buyer,2 years ago,5.0,0.0,"Thank you! Everything went smoothly. Mover called before collection and before delivery. Very polite and job well done :) Highly recommended, will engage their service again when I need.",0.0,1.0,0.0,0.0,0.0
8501,tanker65,marlenecsp,buyer,2 years ago,5.0,0.0,Great mover! Very experienced and professional..gets things done fast and no issue with the move. Highly recommend this mover. Price quote is very competitive too and they are quite flexible & accommodating,0.0,0.0,0.0,0.0,0.0
8502,tanker65,tiarahimawan,buyer,2 years ago,5.0,0.0,Movers called ahead before coming and worked pretty fast 👍👍👍,0.0,0.0,0.0,0.0,0.0
8503,tanker65,cher_huat,buyer,2 years ago,5.0,0.0,Punctual and friendly movers!,0.0,0.0,0.0,0.0,0.0
8504,tanker65,lublublub,buyer,2 years ago,5.0,0.0,"extremely good service and items were all wrapped up properly to prevent damage. movers were all friendly, helpful and jovial! definitely recommend to anyone who needs moving service !! thanks 😊",1.0,0.0,0.0,0.0,0.0
8505,tanker65,sghawtdeals,buyer,2 years ago,5.0,1.0,Good and fast - thanks for your help!,0.0,0.0,0.0,0.0,0.0
8506,tanker65,LKK1935,buyer,2 years ago,5.0,0.0,wonderful and positive customer service. they took good care while moving and very efficient. Will definitely recommend!,0.0,0.0,0.0,0.0,0.0
8507,tanker65,shironsharon,buyer,2 years ago,5.0,1.0,reasonable pricing and movers on the day are polite. Nice deal,0.0,0.0,0.0,0.0,0.0
8508,tanker65,pjparty,buyer,2 years ago,5.0,0.0,"Movers are familiar w fridge delivered shld remain upright all the way, as well as know how to remind upon delivery, to on/off testing after that switch off the fridge; let it rest for abt 4 hours to let the refrigerant gas settle, just as an additional precautionary & professional step. Kudos to you, Movers! Well deserved the 5 stars.",0.0,0.0,0.0,0.0,0.0
8509,tanker65,iseeok,buyer,2 years ago,5.0,0.0,"I just moved today from East Coast to the west, there are five movers in total and all are professional and efficient. They handled my cart boxes with care and everything arrived in the original state, they also use cloth to wrap delicate items and electric appliances, and help me to connect the washing machine and dryer to the water pipe, really appreciate their help! 👍 customer service is gd too",1.0,0.0,0.0,0.0,0.0
8510,tanker65,skyrar,buyer,2 years ago,5.0,0.0,"Movers were great, does work smoothly work as a team to be efficient.",0.0,0.0,0.0,0.0,0.0
8511,tanker65,susannapltan,buyer,2 years ago,5.0,1.0,"Very responsive. sent out a request for quote, they responded immediately at 7am! Very smooth transaction all the way. very accommodating to last minute change of items to be moved . The staff were very efficient & polite . Had extra cloth protection before wrapping with plastic wrap.",0.0,0.0,0.0,0.0,0.0
8512,tanker65,handmadebywai,buyer,2 years ago,5.0,0.0,"Thank you! As before, they were very professional, fast and to the point! The sewing machine has wheels, and I told them they can wheel out out, but they insist not to and they carried it out! Excellent job!",0.0,1.0,0.0,0.0,0.0
8513,tanker65,scherber008,buyer,2 years ago,5.0,0.0,Easy and fast communication. On time and well serviced.,0.0,0.0,0.0,0.0,0.0
8514,tanker65,galai,buyer,2 years ago,5.0,0.0,"Excellant 5 star services. Quick response, fast arrangemements and extremely competitive pricing. I engaged their disposal service and am extremely pleased with the service provided. Everything was hassle free to me. kudos!",0.0,0.0,0.0,0.0,0.0
8515,tanker65,pjparty,buyer,2 years ago,5.0,0.0,"The guys were diligent in their inspection process and highlighted to me that my wardrobe had missing screws prior to moving. Hence I knew the previous mover that I had engaged was dishonest (because they didn't tell me). Hence I provided Movers101 the screws, so that the next owner of my wardrobe will use with confidence. Thank u so much Movers101!",0.0,0.0,0.0,0.0,0.0
8516,tanker65,brewsome,buyer,2 years ago,5.0,0.0,Happy repeat customer! Guys were in an out in under 2 minutes. Items were well wrapped and carefully transported! You get what you pay for,1.0,0.0,0.0,0.0,0.0
8517,tanker65,charlotteyiyi,buyer,2 years ago,5.0,0.0,"Very professional service at reasonable price, friendly and polite staff.",0.0,0.0,0.0,0.0,0.0
8518,tanker65,peace.on.mars,buyer,2 years ago,5.0,0.0,Highly recommended. Very punctual. Movers have good attitude.,0.0,0.0,0.0,0.0,0.0
8519,tanker65,treasuresh,buyer,2 years ago,5.0,0.0,"Super responsive! Fast, efficient in the move. Punctual and called ahead before arriving. Thank u!",0.0,0.0,0.0,0.0,0.0
8520,tanker65,jacqueline.yong.3,buyer,2 years ago,5.0,0.0,Everything is fuss free when come to quote and confirmation. I actually like it that they confirm my slot by taking a deposit at list I know the job is secure. Nx when pick up they call 30mins before coming. They are on time and items were wrap up before sending over. Thumbs up for the service will totally recommend their service,0.0,0.0,0.0,0.0,0.0
8521,tanker65,lizzysaurus,buyer,2 years ago,5.0,0.0,"This is my 3rd time using their services! Also recommended them to my mother. EXCELLENT service and response time. They worked so fast and clean that by the time i finished washing my rice in the kitchen, everything was already moved out from my living room! Will definitely use them again! Thanks guys!",0.0,1.0,0.0,0.0,0.0
8522,tanker65,chewwhs,buyer,2 years ago,5.0,0.0,"Engaged Mdm Lucy once again and the experience is great once more with the movers arriving on time, wrap it nicely and deliver to the destination. Movers are very experienced and the whole engagement has been wonderful. Will not hesitate to contact Mdm Lucy again for my next move;)",0.0,1.0,0.0,0.0,0.0
8523,tanker65,ellismarls,buyer,2 years ago,5.0,0.0,This is my second engagement for their transport service. Definitely Mdm Lucy is very efficient with her response and clear to meet mu expectations. Also for the delivery guys. I must say very professional and definitely work well as a team to ensure our items are well protected. they do their job very efficiently and update promptly once delivery reached to the other party. Lastly rates are cheap,0.0,1.0,0.0,0.0,0.0
